#      energy (eV)      DOS (tetra.)      DOS (gauss.)
     -7.3035950638      0.0592404585      0.0619842343
     -7.2927104214      0.0593829342      0.0620493313
     -7.2818257790      0.0595370911      0.0621086728
     -7.2709411366      0.0597029291      0.0621556150
     -7.2600564941      0.0598804482      0.0621835620
     -7.2491718517      0.0600696484      0.0621860876
     -7.2382872093      0.0602705298      0.0621570536
     -7.2274025669      0.0604830923      0.0620907243
     -7.2165179245      0.0607073359      0.0619818772
     -7.2056332820      0.0609432607      0.0618259055
     -7.1947486396      0.0611908666      0.0616189153
     -7.1838639972      0.0614501536      0.0613578125
     -7.1729793548      0.0617211218      0.0610403822
     -7.1620947124      0.0620037711      0.0606653558
     -7.1512100699      0.0622981015      0.0602324684
     -7.1403254275      0.0626041130      0.0597425032
     -7.1294407851      0.0629218057      0.0591973236
     -7.1185561427      0.0632511795      0.0585998913
     -7.1076715003      0.0635898693      0.0579542712
     -7.0967868578      0.0639343775      0.0572656210
